Load Time (ms),Sample Time (ms),Sample Runs,Sample Throughput (tokens/second),Prefill Time (ms),Prefill Tokens,Prefill Throughput (tokens/second),Decode Time (ms),Decode Runs,Decode Throughput (tokens/second),Total Time (ms),Total Tokens,model
892.41,115.12375,500,1883.2,2179.38,27.0,12.39,130281.8,499.0,3.83,135932.71,526.0,Gemma
892.41,115.12375,500,2216.26,2586.95,32.0,12.37,130414.34,499.0,3.83,136399.39,531.0,Gemma
892.41,115.12375,500,2129.74,1299.27,15.0,11.54,130093.14,499.0,3.84,134823.41,514.0,Gemma
892.41,115.12375,485,2152.05,3102.55,38.0,12.25,126463.71,484.0,3.83,132854.86,522.0,Gemma
892.41,45.31,91,2008.3,1809.33,22.0,12.16,22899.66,90.0,3.93,25290.95,112.0,Gemma
892.41,115.12375,500,2102.78,621.37,7.0,11.27,130121.89,499.0,3.83,134174.88,506.0,Gemma
892.41,115.12375,280,2267.45,808.57,9.0,11.13,72030.0,279.0,3.87,74639.42,288.0,Gemma
892.41,115.12375,415,2128.84,475.34,5.0,10.52,107373.49,414.0,3.86,110640.12,419.0,Gemma
892.41,115.12375,500,2093.73,2244.45,28.0,12.48,130276.21,499.0,3.83,135956.1,527.0,Gemma
892.41,115.12375,500,2144.28,1330.1,16.0,12.03,130098.27,499.0,3.84,134846.83,515.0,Gemma
892.41,115.12375,412,2001.78,2278.36,28.0,12.29,106905.44,411.0,3.84,111980.89,439.0,Gemma
892.41,115.12375,500,2121.57,1654.45,20.0,12.09,130185.27,499.0,3.83,135254.33,519.0,Gemma
892.41,115.12375,457,2134.18,1529.01,18.0,11.77,118715.43,456.0,3.84,123334.07,474.0,Gemma
892.41,115.12375,410,2141.47,7003.06,73.0,12.42,107081.89,409.0,3.82,116829.1,496.0,Gemma
892.41,115.12375,500,1942.06,1118.88,13.0,11.62,129999.94,499.0,3.84,134558.72,512.0,Gemma
892.41,111.45,225,2018.9,11081.54375,73.0,11.81,59407.07,224.0,3.77,88977.31,556.0,Gemma
892.41,115.12375,500,2080.8,2592.59,32.0,12.34,130440.55,499.0,3.83,136459.5,531.0,Gemma
892.41,76.38,160,2094.93,2268.76,28.0,12.34,40761.36,159.0,3.9,44037.92,187.0,Gemma
892.41,115.12375,249,2054.47,1251.85,15.0,11.98,63842.97,248.0,3.88,66708.57,263.0,Gemma
892.41,115.12375,373,2151.58,392.1,4.0,10.2,96270.89,372.0,3.86,99127.23,376.0,Gemma
892.41,115.12375,485,2070.81,1198.33,14.0,11.68,126120.4,484.0,3.84,130644.65,498.0,Gemma
892.41,115.12375,427,2230.76,1163.24,14.0,12.04,110735.53,426.0,3.85,114753.55,440.0,Gemma
892.41,115.12375,500,1931.89,6840.78,73.0,12.43,131167.88,499.0,3.8,141463.22,584.0,Gemma
892.41,115.12375,477,1954.75,783.22,9.0,11.49,123841.1,476.0,3.84,127899.38,485.0,Gemma
892.41,17.05,27,1583.86,326.51,3.0,9.19,6527.56,26.0,3.98,7033.12,29.0,Gemma
892.41,115.12375,421,2101.84,774.62,9.0,11.62,108994.62,420.0,3.85,112598.22,429.0,Gemma
892.41,115.12375,500,2164.31,5485.66,68.0,12.4,131008.58,499.0,3.81,139889.75,567.0,Gemma
892.41,115.12375,500,1970.26,1247.03,15.0,12.03,130095.51,499.0,3.84,134803.91,514.0,Gemma
892.41,110.86,229,2065.59,5417.29,67.0,12.37,59102.28,228.0,3.86,66004.3,295.0,Gemma
892.41,71.83,134,1865.62,4004.24,50.0,12.49,34139.7,133.0,3.9,39013.88,183.0,Gemma
892.41,53.84,125,2321.78,1165.98,14.0,12.01,31614.99,124.0,3.92,33552.88,138.0,Gemma
892.41,82.38,178,2160.8,4203.21,52.0,12.37,45647.87,177.0,3.88,50983.53,229.0,Gemma
892.41,115.12375,500,1986.03,5494.96,68.0,12.37,130955.47,499.0,3.81,139899.76,567.0,Gemma
892.41,34.92,61,1746.95,1242.46,15.0,12.07,15171.97,60.0,3.95,16810.54,75.0,Gemma
892.41,115.12375,500,1944.69,1003.35,12.0,11.96,130096.79,499.0,3.84,134537.16,511.0,Gemma
892.41,115.12375,393,2192.05,819.0,9.0,10.99,101614.07,392.0,3.86,105047.1,401.0,Gemma
892.41,115.12375,385,1975.48,3635.78,45.0,12.38,100021.86,384.0,3.84,106249.95,429.0,Gemma
892.41,115.12375,500,2069.81,7289.9,73.0,12.48,131294.79,499.0,3.8,142023.71,590.0,Gemma
892.41,115.12375,500,2091.54,1104.19,13.0,11.77,130090.03,499.0,3.84,134615.58,512.0,Gemma
892.41,57.88,137,2367.13,3167.12,39.0,12.31,34882.16,136.0,3.9,38895.01,175.0,Gemma
892.41,115.12375,500,2129.58,3325.6,41.0,12.33,130509.12,499.0,3.82,137256.45,540.0,Gemma
892.41,115.12375,500,1956.02,3222.59,40.0,12.41,130517.54,499.0,3.82,137218.48,539.0,Gemma
892.41,10.96,25,2282.06,3746.69,46.0,12.28,6095.5,24.0,3.94,9997.01,70.0,Gemma
892.41,115.12375,412,1954.39,2174.16,27.0,12.42,106937.63,411.0,3.84,111913.28,438.0,Gemma
892.41,115.12375,500,1993.28,636.76,7.0,10.99,129955.46,499.0,3.84,134055.59,506.0,Gemma
892.41,115.12375,256,2174.36,2245.4,28.0,12.47,65855.22,255.0,3.87,69751.87,283.0,Gemma
892.41,115.12375,446,2040.03,1721.57,21.0,12.2,115787.83,445.0,3.84,120519.51,466.0,Gemma
892.41,115.12375,288,1949.42,1793.96,22.0,12.26,74185.41,287.0,3.87,77895.43,309.0,Gemma
892.41,115.12375,500,1948.79,705.52,8.0,11.34,129921.35,499.0,3.84,134101.57,507.0,Gemma
892.41,115.12375,328,2202.75,1461.25,17.0,11.63,84605.32,327.0,3.87,88208.95,344.0,Gemma
892.41,10.6,24,2263.94,5836.79,72.0,12.34,5865.38,23.0,3.92,11846.8,95.0,Gemma
892.41,115.12375,318,2120.69,959.49,11.0,11.46,81959.03,317.0,3.87,85016.73,328.0,Gemma
892.41,115.12375,353,1966.22,798.27,9.0,11.27,91121.21,352.0,3.86,94262.57,361.0,Gemma
892.41,115.12375,333,2232.91,1497.22,18.0,12.02,85952.12,332.0,3.86,89632.07,350.0,Gemma
892.41,115.12375,277,1962.83,777.9,9.0,11.57,71091.29,276.0,3.88,73689.89,285.0,Gemma
892.41,115.12375,500,1857.52,927.68,11.0,11.86,129964.19,499.0,3.84,134368.14,510.0,Gemma
892.41,115.12375,500,2032.86,1727.82,21.0,12.15,130213.92,499.0,3.83,135381.13,520.0,Gemma
892.41,115.12375,500,2006.29,1633.72,20.0,12.24,130218.57,499.0,3.83,135295.59,519.0,Gemma
892.41,72.02,165,2290.93,1159.43,14.0,12.07,41920.53,164.0,3.91,44112.39,178.0,Gemma
892.41,115.12375,425,1779.57,4788.03,60.0,12.53,110630.68,424.0,3.83,118404.26,484.0,Gemma
892.41,84.82,192,2263.62,889.68,10.0,11.24,48898.48,191.0,3.91,50998.58,201.0,Gemma
892.41,86.58,173,1998.13,1560.16,19.0,12.18,44048.02,172.0,3.9,46736.58,191.0,Gemma
892.41,115.12375,500,1848.57,560.15,6.0,10.71,129880.8,499.0,3.84,133908.34,505.0,Gemma
892.41,115.12375,500,2110.69,1865.88,23.0,12.33,130281.16,499.0,3.83,135559.98,522.0,Gemma
892.41,115.12375,464,2079.64,5345.2,66.0,12.35,121257.22,463.0,3.82,129755.58,529.0,Gemma
892.41,115.12375,500,1869.74,4447.0372392574045,20.0,57.39125,131064.23,500.0,3.81,134545.63,500.0,Gemma
892.41,115.12375,500,1750.46,2763.44,34.0,12.3,130316.57,499.0,3.83,136593.65,533.0,Gemma
892.41,115.12375,500,2138.29,3389.93,42.0,12.39,130486.69,499.0,3.82,137301.25,541.0,Gemma
892.41,115.12375,363,1985.85,3467.28,43.0,12.4,94115.15,362.0,3.85,100030.17,405.0,Gemma
892.41,115.12375,297,1844.25,549.63,6.0,10.92,76302.85,296.0,3.88,78833.75,302.0,Gemma
892.41,115.12375,415,1902.26,11081.54375,73.0,11.8,110997.73,414.0,3.73,141973.42,746.0,Gemma
892.41,115.12375,500,2020.07,547.98,6.0,10.95,130011.76,499.0,3.84,134018.3,505.0,Gemma
892.41,115.12375,278,2255.82,1923.92,23.0,11.95,71514.71,277.0,3.87,75224.34,300.0,Gemma
892.41,115.12375,500,1850.38,694.43,8.0,11.52,129852.89,499.0,3.84,134020.13,507.0,Gemma
892.41,115.12375,352,1786.54,620.24,7.0,11.29,90766.8,351.0,3.87,93770.43,358.0,Gemma
892.41,115.12375,500,1899.7,2415.24,30.0,12.42,130294.26,499.0,3.83,136185.98,529.0,Gemma
892.41,115.12375,361,1925.56,490.18,5.0,10.2,93134.9,360.0,3.87,96059.77,365.0,Gemma
892.41,115.12375,500,1847.59,6735.33,73.0,12.32,131083.92,499.0,3.81,141338.15,582.0,Gemma
892.41,115.12375,500,1896.49,10174.29,73.0,12.38,131646.94,499.0,3.79,145310.38,625.0,Gemma
892.41,39.55,81,2047.78,464.99,5.0,10.75,20263.11,80.0,3.95,21234.61,85.0,Gemma
892.41,115.12375,350,2192.25,1723.83,21.0,12.18,90416.54,349.0,3.86,94439.83,370.0,Gemma
892.41,115.12375,415,2073.37,646.37,7.0,10.83,107394.85,414.0,3.85,110847.13,421.0,Gemma
892.41,115.12375,500,2121.07,776.75,9.0,11.59,129985.83,499.0,3.84,134187.22,508.0,Gemma
892.41,115.12375,421,2168.64,547.73,6.0,10.95,108972.68,420.0,3.85,112343.65,426.0,Gemma
892.41,16.7,34,2036.17,394.41,4.0,10.14,8297.07,33.0,3.98,8906.09,37.0,Gemma
892.41,115.12375,498,2082.01,1428.44,17.0,11.9,129602.37,497.0,3.83,134442.82,514.0,Gemma
892.41,22.07,52,2356.03,693.4,8.0,11.54,12863.98,51.0,3.96,13875.62,59.0,Gemma
892.41,115.12375,500,1964.58,1496.4,18.0,12.03,130115.89,499.0,3.84,135077.19,517.0,Gemma
892.41,115.12375,500,1993.98,1791.81,22.0,12.28,130189.83,499.0,3.83,135442.27,521.0,Gemma
892.41,115.12375,500,2002.6,858.24,10.0,11.65,129983.58,499.0,3.84,134294.73,509.0,Gemma
892.41,6.04,13,2150.89,1100.42,13.0,11.81,3025.45,12.0,3.97,4207.84,25.0,Gemma
892.41,115.12375,462,1860.99,2329.41,29.0,12.45,120043.81,461.0,3.84,125602.82,490.0,Gemma
892.41,115.12375,414,2081.51,626.08,7.0,11.18,107124.43,413.0,3.86,110531.74,420.0,Gemma
892.41,115.12375,500,1894.07,1415.79,17.0,12.01,130096.96,499.0,3.84,134994.08,516.0,Gemma
892.41,115.12375,500,1990.85,2922.74,36.0,12.32,130462.6,499.0,3.82,136857.15,535.0,Gemma
892.41,115.12375,191,1654.17,1215.59,14.0,11.52,48675.45,190.0,3.9,51186.68,204.0,Gemma
892.41,115.12375,395,2079.92,1961.79,24.0,12.23,102378.81,394.0,3.85,106980.85,418.0,Gemma
892.41,34.03,68,1998.3,6758.55,73.0,12.43,17212.56,67.0,3.89,24400.45,151.0,Gemma
892.41,115.12375,500,2033.35,2758.45,34.0,12.33,130431.61,499.0,3.83,136658.01,533.0,Gemma
892.41,115.12375,500,2118.62,2618.88,32.0,12.22,130443.62,499.0,3.83,136492.67,531.0,Gemma
892.41,115.12375,473,2146.46,4167.89,52.0,12.48,123525.56,472.0,3.82,130885.82,524.0,Gemma
892.41,61.76,125,2024.09,7841.89,73.0,12.37,32048.1,124.0,3.87,40678.76,221.0,Gemma
892.41,115.12375,497,2182.44,1016.33,12.0,11.81,129246.79,496.0,3.84,133661.76,508.0,Gemma
892.41,115.12375,500,1894.03,1827.46,22.0,12.04,130232.45,499.0,3.83,135528.63,521.0,Gemma
892.41,115.12375,482,1961.14,1326.44,16.0,12.06,125324.12,481.0,3.84,129956.37,497.0,Gemma
892.41,115.12375,500,2231.76,1166.26,14.0,12.0,130151.57,499.0,3.83,134724.61,513.0,Gemma
892.41,64.39,151,2345.01,423.39,4.0,9.45,38315.91,150.0,3.91,39680.64,154.0,Gemma
892.41,115.12375,461,1845.76,1136.54,13.0,11.44,119581.34,460.0,3.85,123930.92,473.0,Gemma
892.41,115.12375,500,1851.54,6097.64,73.0,12.46,130993.74,499.0,3.81,140597.07,575.0,Gemma
892.41,115.12375,500,1988.76,3132.24,38.0,12.13,130528.51,499.0,3.82,137105.38,537.0,Gemma
892.41,115.12375,398,2092.77,2263.73,28.0,12.37,103222.6,397.0,3.85,108148.1,425.0,Gemma
892.41,115.12375,500,1879.5,1164.86,13.0,11.16,130058.67,499.0,3.84,134722.68,512.0,Gemma
2256.95,47.6,261,5482.85,2256.68,9.0,3.99,92785.77,260.0,2.8,95964.36,269.0,Zephyr
2256.95,72.22,404,5594.1,4060.47,20.0,4.93,148873.46,403.0,2.71,154501.89,423.0,Zephyr
2256.95,7.71,46,5963.96,7489.04,40.0,5.34,15534.57,45.0,2.9,23163.76,85.0,Zephyr
2256.95,80.41,500,6218.36,5158.93,31.0,6.01,185193.1,499.0,2.69,192297.83,530.0,Zephyr
2256.95,41.16,262,6365.4,9466.63,53.0,5.6,95658.57,261.0,2.73,106008.21,314.0,Zephyr
2256.95,42.15,314,7449.23,6693.88,36.0,5.38,106950.07,313.0,2.93,114574.76,349.0,Zephyr
2256.95,20.36,323,15861.32,2897.89,29.0,10.01,82740.48,322.0,3.89,86069.07,351.0,Zephyr
2256.95,18.33,287,15657.39,4194.52,42.0,10.01,73480.13,286.0,3.89,78043.88,328.0,Zephyr
2256.95,6.55,101,15410.44,529.81,5.0,9.44,24566.05,100.0,4.07,25205.42,105.0,Zephyr
2256.95,6.38,101,15843.14,4200.45,42.0,10.0,25024.77,100.0,4.0,29340.79,142.0,Zephyr
2256.95,16.25,254,15626.92,723.68,7.0,9.67,63989.65,253.0,3.95,65045.22,260.0,Zephyr
2256.95,17.16,270,15732.43,1813.34,18.0,9.93,68430.27,269.0,3.93,70599.83,287.0,Zephyr
2256.95,13.52,220,16269.78,3695.46,37.0,10.01,55802.31,219.0,3.92,59752.56,256.0,Zephyr
2256.95,27.08,435,16065.89,821.34,8.0,9.74,111976.87,434.0,3.88,113436.31,442.0,Zephyr
2256.95,7.47,115,15401.1,1029.12,10.0,9.72,28150.3,114.0,4.05,29308.6,124.0,Zephyr
2256.95,13.66,213,15592.97,1204.39,12.0,9.96,53356.21,212.0,3.97,54818.92,224.0,Zephyr
2256.95,30.67,496,16172.16,4284.06,43.0,10.04,129653.39,495.0,3.82,134691.3,538.0,Zephyr
2256.95,14.61,237,16219.55,1124.11,11.0,9.79,59684.63,236.0,3.95,61082.17,247.0,Zephyr
2256.95,16.6,263,15847.19,1315.91,13.0,9.88,66483.1,262.0,3.94,68133.93,275.0,Zephyr
2256.95,16.3,266,16318.02,2404.95,24.0,9.98,67555.29,265.0,3.92,70285.66,289.0,Zephyr
2256.95,19.79,315,15919.54,1438.42,14.0,9.73,80242.46,314.0,3.91,82100.85,328.0,Zephyr
2256.95,22.53,366,16244.29,1826.15,18.0,9.86,93813.47,365.0,3.89,96149.06,383.0,Zephyr
2256.95,11.63,181,15568.55,1112.53,11.0,9.89,45045.42,180.0,4.0,46369.13,191.0,Zephyr
2256.95,20.05,300,14961.85,11081.54375,73.0,9.81,78580.63,299.0,3.81,94711.74,453.0,Zephyr
2256.95,18.01,265,14712.41,2401.98,24.0,9.99,67171.99,264.0,3.93,69948.57,288.0,Zephyr
2256.95,5.24,78,14876.98,5225.3,52.0,9.95,19225.11,77.0,4.01,24544.8,129.0,Zephyr
2256.95,29.95,456,15223.34,2490.16,25.0,10.04,117965.89,455.0,3.86,121211.36,480.0,Zephyr
2256.95,32.97,500,15164.84,1206.04,12.0,9.95,129539.23,499.0,3.85,131605.91,511.0,Zephyr
2256.95,33.23,500,15048.46,1107.89,11.0,9.93,129549.92,499.0,3.85,131518.33,510.0,Zephyr
2256.95,0.11,2,17699.12,4447.0372392574045,20.0,57.39125,478.24,2.0,4.18,479.62,16.5,Zephyr
2256.95,7.34,102,13894.56,1310.08,13.0,9.92,24838.03,101.0,4.07,26287.58,114.0,Zephyr
2256.95,7.9,98,12406.63,6544.96,65.0,9.93,24422.12,97.0,3.97,31106.89,162.0,Zephyr
2256.95,21.18,293,13834.46,1902.43,19.0,9.99,74400.05,292.0,3.92,76763.6,311.0,Zephyr
2256.95,21.5,299,13908.27,1023.16,10.0,9.77,75779.12,298.0,3.93,77270.88,308.0,Zephyr
2256.95,0.17,3,17341.04,1516.94,15.0,9.89,479.11,2.0,4.17,1998.34,17.0,Zephyr
2256.95,15.32,224,14620.46,2412.11,24.0,9.95,56441.2,223.0,3.95,59144.91,247.0,Zephyr
2256.95,21.68,335,15452.03,2386.73,24.0,10.06,85689.0,334.0,3.9,88568.73,358.0,Zephyr
2256.95,13.95,217,15558.9,1028.17,10.0,9.73,54363.06,216.0,3.97,55658.2,226.0,Zephyr
2256.95,12.13,181,14926.6,1205.86,12.0,9.95,44998.28,180.0,4.0,46430.24,192.0,Zephyr
2256.95,19.36,293,15135.08,1923.56,19.0,9.88,74421.44,292.0,3.92,76742.7,311.0,Zephyr
2256.95,25.49,397,15574.12,1302.37,13.0,9.98,101864.16,396.0,3.89,103755.53,409.0,Zephyr
2256.95,31.08,443,14252.62,2685.59,27.0,10.05,114458.28,442.0,3.86,117920.24,469.0,Zephyr
2256.95,32.24,493,15291.09,2038.64,20.0,9.81,127988.56,492.0,3.84,130885.19,512.0,Zephyr
2256.95,21.83,343,15709.44,1416.61,14.0,9.88,87582.73,342.0,3.9,89503.11,356.0,Zephyr
2256.95,18.92,289,15278.07,727.4,7.0,9.62,73153.48,288.0,3.94,74300.49,295.0,Zephyr
2256.95,2.72,42,15458.23,2876.3,29.0,10.08,10021.17,41.0,4.09,12943.64,70.0,Zephyr
2256.95,31.92,499,15630.87,1119.01,11.0,9.83,129213.99,498.0,3.85,131170.84,509.0,Zephyr
2256.95,10.93,158,14450.34,1816.56,18.0,9.91,39177.08,157.0,4.01,41201.28,175.0,Zephyr
2256.95,29.01,447,15409.54,11081.54375,73.0,9.87,118178.21,446.0,3.77,131169.03,567.0,Zephyr
2256.95,16.57,260,15694.8,455.86,4.0,8.77,65458.29,259.0,3.96,66247.58,263.0,Zephyr
2256.95,30.65,470,15332.92,1209.49,12.0,9.92,121297.61,469.0,3.87,123273.11,481.0,Zephyr
2256.95,23.06,371,16085.67,1313.42,13.0,9.9,94969.39,370.0,3.9,96826.48,383.0,Zephyr
2256.95,9.63,139,14429.57,3705.05,37.0,9.99,34626.65,138.0,3.99,38518.58,175.0,Zephyr
2256.95,7.78,117,15034.7,721.26,7.0,9.71,28600.13,116.0,4.06,29468.11,123.0,Zephyr
2256.95,18.57,280,15074.84,2192.33,22.0,10.03,71157.25,279.0,3.92,73749.69,301.0,Zephyr
2256.95,29.49,421,14274.57,5308.59,53.0,9.98,109214.16,420.0,3.85,115245.79,473.0,Zephyr
2256.95,1.5,23,15374.33,2490.19,25.0,10.04,5335.31,22.0,4.12,7851.05,47.0,Zephyr
2256.95,31.63,440,13909.52,4280.89,43.0,10.04,114097.08,439.0,3.85,119160.62,482.0,Zephyr
2256.95,17.63,276,15656.91,1503.29,15.0,9.98,69933.03,275.0,3.93,71820.39,290.0,Zephyr
2256.95,9.04,140,15486.73,644.96,6.0,9.3,34433.99,139.0,4.04,35251.14,145.0,Zephyr
2256.95,3.85,59,15344.6,1905.87,19.0,9.97,14162.04,58.0,4.1,16128.43,77.0,Zephyr
2256.95,32.23,500,15513.98,7230.51,72.0,9.96,131595.3,499.0,3.79,139674.38,571.0,Zephyr
2256.95,7.79,106,13603.7,2188.76,22.0,10.05,25958.19,105.0,4.04,28280.27,127.0,Zephyr
2256.95,17.78,278,15633.79,2002.66,20.0,9.99,70511.07,277.0,3.93,72894.17,297.0,Zephyr
2256.95,22.65,341,15056.52,3779.29,38.0,10.05,87600.61,340.0,3.88,91885.54,378.0,Zephyr
2256.95,2.97,41,13809.36,5988.94,60.0,10.02,9962.55,40.0,4.02,16002.86,100.0,Zephyr
2256.95,22.49,355,15787.6,2696.89,27.0,10.01,91101.25,354.0,3.89,94319.64,381.0,Zephyr
2256.95,22.27,334,14995.06,3100.24,31.0,10.0,85600.7,333.0,3.89,89210.1,364.0,Zephyr
2256.95,5.11,77,15056.71,2674.62,27.0,10.09,18764.73,76.0,4.05,21535.36,103.0,Zephyr
2256.95,28.82,433,15025.85,2599.8,26.0,10.0,111802.1,432.0,3.86,115110.02,458.0,Zephyr
2256.95,16.84,254,15078.66,1591.46,16.0,10.05,64140.96,253.0,3.94,66093.26,269.0,Zephyr
2256.95,20.2,281,13910.2,2013.33,20.0,9.93,71290.54,280.0,3.93,73727.59,300.0,Zephyr
2256.95,14.71,216,14685.89,1806.43,18.0,9.96,54181.55,215.0,3.97,56280.27,233.0,Zephyr
2256.95,14.85,191,12861.95,4720.16,47.0,9.96,48217.03,190.0,3.94,53227.43,237.0,Zephyr
2256.95,34.05,500,14684.72,919.62,9.0,9.79,129449.49,499.0,3.85,131258.45,508.0,Zephyr
2256.95,19.81,263,13274.11,3174.25,32.0,10.08,66806.73,262.0,3.92,70393.89,294.0,Zephyr
2256.95,23.21,319,13743.48,2190.0,22.0,10.05,81313.46,318.0,3.91,84019.36,340.0,Zephyr
2256.95,32.49,460,14157.77,1398.76,14.0,10.01,118647.42,459.0,3.87,120862.15,473.0,Zephyr
2256.95,11.93,155,12988.1,2326.68,23.0,9.89,38465.54,154.0,4.0,41013.69,177.0,Zephyr
2256.95,18.57,275,14804.85,2107.36,21.0,9.97,69808.38,274.0,3.93,72315.31,295.0,Zephyr
2256.95,18.02,271,15038.85,913.88,9.0,9.85,68481.82,270.0,3.94,69784.41,279.0,Zephyr
2256.95,21.49,318,14795.51,922.42,9.0,9.76,80803.43,317.0,3.92,82208.45,326.0,Zephyr
2256.95,27.63,406,14695.77,1901.92,19.0,9.99,104371.19,405.0,3.88,106949.69,424.0,Zephyr
2256.95,23.78,377,15852.99,6360.37,64.0,10.06,97798.52,376.0,3.84,104727.65,440.0,Zephyr
2256.95,14.69,224,15245.35,818.9,8.0,9.77,56155.45,223.0,3.97,57277.81,231.0,Zephyr
2256.95,16.12,244,15136.48,1593.16,16.0,10.04,61545.96,243.0,3.95,63481.15,259.0,Zephyr
2256.95,16.92,227,13417.66,1208.21,12.0,9.93,56944.79,226.0,3.97,58490.08,238.0,Zephyr
2256.95,22.45,332,14791.71,7030.47,70.0,9.96,85848.64,331.0,3.86,93403.83,401.0,Zephyr
2256.95,32.69,500,15293.33,8257.85,73.0,9.93,131877.68,499.0,3.78,141001.24,581.0,Zephyr
2256.95,21.51,318,14783.82,724.36,7.0,9.66,80740.24,317.0,3.93,81950.29,324.0,Zephyr
2256.95,22.04,330,14974.14,2481.0,25.0,10.08,84405.54,329.0,3.9,87387.58,354.0,Zephyr
2256.95,31.54,500,15853.39,6813.12,68.0,9.98,131456.53,499.0,3.8,139095.47,567.0,Zephyr
2256.95,19.16,265,13828.73,1223.01,12.0,9.81,66900.07,264.0,3.95,68537.9,276.0,Zephyr
2256.95,32.97,498,15104.18,1714.45,17.0,9.92,129232.53,497.0,3.85,131813.69,514.0,Zephyr
2256.95,12.79,194,15165.73,2886.34,29.0,10.05,48760.99,193.0,3.96,51902.25,222.0,Zephyr
2256.95,24.96,353,14143.76,3798.16,38.0,10.0,90726.15,352.0,3.88,95095.3,390.0,Zephyr
2256.95,4.32,59,13657.41,5781.92,58.0,10.03,14483.93,58.0,4.0,20338.81,116.0,Zephyr
2256.95,11.9,178,14951.7,1912.62,19.0,9.93,44355.52,177.0,3.99,46491.37,196.0,Zephyr
2256.95,5.71,84,14713.61,1125.23,11.0,9.78,20325.54,83.0,4.08,21557.26,94.0,Zephyr
2256.95,34.9,500,14325.42,4972.39,50.0,10.06,130861.8,499.0,3.81,136744.52,549.0,Zephyr
2256.95,19.99,294,14704.41,1598.78,16.0,10.01,74605.63,293.0,3.93,76638.5,309.0,Zephyr
2256.95,10.11,154,15233.95,7804.58,73.0,9.99,39064.78,153.0,3.92,47053.73,231.0,Zephyr
2256.95,21.55,327,15175.42,739.01,7.0,9.47,83152.62,326.0,3.92,84382.63,333.0,Zephyr
2256.95,14.81,225,15196.54,922.2,9.0,9.76,56420.86,224.0,3.97,57650.72,233.0,Zephyr
2256.95,18.24,245,13431.28,1594.15,16.0,10.04,61715.15,244.0,3.95,63689.58,260.0,Zephyr
2256.95,5.92,81,13675.5,2928.63,29.0,9.9,19751.24,80.0,4.05,22780.76,109.0,Zephyr
2256.95,26.73,399,14927.61,937.31,9.0,9.6,102311.5,398.0,3.89,103894.53,407.0,Zephyr
2256.95,22.2,323,14551.52,540.93,5.0,9.24,82011.49,322.0,3.93,83059.76,327.0,Zephyr
2256.95,4.48,59,13163.77,929.69,9.0,9.68,14017.02,58.0,4.14,15023.31,67.0,Zephyr
2256.95,8.65,119,13757.23,1616.46,16.0,9.9,29167.26,118.0,4.05,30933.41,134.0,Zephyr
2256.95,16.67,264,15839.68,11081.54375,73.0,9.61,69808.3,263.0,3.77,94382.88,496.0,Zephyr
2256.95,32.53,499,15338.74,3319.58,33.0,9.94,130129.54,498.0,3.83,134266.67,531.0,Zephyr
2256.95,15.0,212,14134.28,2000.78,20.0,10.0,53215.41,211.0,3.97,55517.41,231.0,Zephyr
2256.95,31.31,454,14500.62,2895.16,29.0,10.02,117492.87,453.0,3.86,121173.89,482.0,Zephyr
2256.95,23.86,375,15717.34,1428.82,14.0,9.8,96077.94,374.0,3.89,98049.2,388.0,Zephyr
2256.95,26.28,388,14762.39,1406.99,14.0,9.95,99482.68,387.0,3.89,101513.64,401.0,Zephyr
2256.95,24.74,376,15200.52,1713.1,17.0,9.92,96376.39,375.0,3.89,98649.4,392.0,Zephyr
2256.95,22.45,358,15947.97,1225.24,12.0,9.79,92050.56,357.0,3.88,93800.94,369.0,Zephyr
2256.95,30.22,444,14694.2,2559.03,21.0,8.21,115239.01,443.0,3.84,118545.5,464.0,Zephyr
2256.95,18.44,260,14100.55,721.74,7.0,9.7,65512.69,259.0,3.95,66624.17,266.0,Zephyr
2256.95,0.25,4,16129.03,837.19,8.0,9.56,718.35,3.0,4.18,1558.92,16.5,Zephyr
2256.95,17.45,238,13641.31,1124.09,11.0,9.79,59804.47,237.0,3.96,61286.2,248.0,Zephyr
2256.95,30.1,453,15050.33,442.48,4.0,9.04,116527.58,452.0,3.88,117734.46,456.0,Zephyr
2256.95,15.88,236,14858.65,1015.99,10.0,9.84,59279.0,235.0,3.96,60620.24,245.0,Zephyr
2256.95,33.0,500,15152.43,8244.36,73.0,9.95,131921.25,499.0,3.78,141024.5,581.0,Zephyr
2256.95,14.45,227,15705.0,3501.29,35.0,10.0,57494.71,226.0,3.93,61281.7,261.0,Zephyr
2256.95,33.88,500,14757.97,3306.83,33.0,9.98,130291.76,499.0,3.83,134458.24,532.0,Zephyr
2256.95,11.83,170,14372.68,2017.5,20.0,9.91,42296.38,169.0,4.0,44544.99,189.0,Zephyr
2256.95,11.13,160,14379.44,6831.61,68.0,9.95,40484.6,159.0,3.93,47515.65,227.0,Zephyr
2256.95,26.5,428,16149.72,7227.72,72.0,9.96,111708.88,427.0,3.82,119577.39,499.0,Zephyr
2256.95,25.97,375,14441.41,2200.74,22.0,10.0,96216.45,374.0,3.89,99024.0,396.0,Zephyr
2256.95,19.84,281,14163.31,1998.63,20.0,10.01,71246.32,280.0,3.93,73673.15,300.0,Zephyr
2256.95,16.18,229,14149.78,1601.29,16.0,9.99,57543.42,228.0,3.96,59464.77,244.0,Zephyr
2256.95,17.35,267,15392.6,6633.49,66.0,9.95,68591.46,266.0,3.88,75600.81,332.0,Zephyr
